nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,University of Botswana,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,Centers for Disease Control and Prevention,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,University of Utah,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,University of Utah,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,Imperial College London,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,Imperial College London,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,Botswana-UPenn Partnership,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,Botswana-UPenn Partnership,collaborator,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,University of Pennsylvania,lead,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06590675,Development and Evaluation of a ChlorHexidine Gluconate bAthing pRotocol for Healthcare Settings in Low- and Middle-income Countries,TERMINATED,NA,2025-02-19,2025-03-19,19.0,University of Pennsylvania,lead,2025.0,Post-WHO GAP,multidrug resistant bacterial infection
NCT06436690,Optimizing Antibiotics Prescription,ACTIVE_NOT_RECRUITING,NA,2025-04-15,2026-04-30,56.0,Penn State University,lead,2025.0,Post-WHO GAP,antimicrobial resistance
NCT06436690,Optimizing Antibiotics Prescription,ACTIVE_NOT_RECRUITING,NA,2025-04-15,2026-04-30,56.0,Penn State University,lead,2025.0,Post-WHO GAP,antimicrobial resistance
NCT06436690,Optimizing Antibiotics Prescription,ACTIVE_NOT_RECRUITING,NA,2025-04-15,2026-04-30,56.0,Penn State University,lead,2025.0,Post-WHO GAP,antimicrobial resistance
NCT06436690,Optimizing Antibiotics Prescription,ACTIVE_NOT_RECRUITING,NA,2025-04-15,2026-04-30,56.0,Penn State University,lead,2025.0,Post-WHO GAP,antimicrobial resistance
NCT06701136,Drug-Drug Interaction and Food Effect of Sudapyridine(WX-081) With Itraconazole and Rifampin in Healthy Chinese Adults,NOT_YET_RECRUITING,PHASE1,2025-05-12,2026-02-12,16.0,"Shanghai Jiatan Pharmatech Co., Ltd",lead,2025.0,Post-WHO GAP,rifampicin-resistant pulmonary tuberculosis patients
NCT06701136,Drug-Drug Interaction and Food Effect of Sudapyridine(WX-081) With Itraconazole and Rifampin in Healthy Chinese Adults,NOT_YET_RECRUITING,PHASE1,2025-05-12,2026-02-12,16.0,"Shanghai Jiatan Pharmatech Co., Ltd",lead,2025.0,Post-WHO GAP,rifampicin-resistant pulmonary tuberculosis patients
NCT06701136,Drug-Drug Interaction and Food Effect of Sudapyridine(WX-081) With Itraconazole and Rifampin in Healthy Chinese Adults,NOT_YET_RECRUITING,PHASE1,2025-05-12,2026-02-12,16.0,"Shanghai Jiatan Pharmatech Co., Ltd",lead,2025.0,Post-WHO GAP,rifampicin-resistant pulmonary tuberculosis patients
NCT06701136,Drug-Drug Interaction and Food Effect of Sudapyridine(WX-081) With Itraconazole and Rifampin in Healthy Chinese Adults,NOT_YET_RECRUITING,PHASE1,2025-05-12,2026-02-12,16.0,"Shanghai Jiatan Pharmatech Co., Ltd",lead,2025.0,Post-WHO GAP,rifampicin-resistant pulmonary tuberculosis patients
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,salmonella typhi infection
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,salmonella typhi infection
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,extensively drug-resistant typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,extensively drug-resistant typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,extensively drug-resistant typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,salmonella typhi infection
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,salmonella typhi infection
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,extensively drug-resistant typhoid fever
NCT07445282,This Randomized Controlled Trial Evaluates the Comparative Efficacy of Intravenous Meropenem Alone Versus Intravenous Meropenem Combined With Oral Azithromycin in Children Aged 6 Months to Under 5 Years Diagnosed With Blood Culture-confirmed Extensively Drug-resistant Uncomplicated Typhoid Fever,COMPLETED,PHASE4,2025-05-14,2025-11-14,90.0,Sheikh Zayed Medical College,lead,2025.0,Post-WHO GAP,typhoid fever
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,multidrug-resistant bacteria screening
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,infective endocarditis
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic resistant strain
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,antibiotic therapy
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,healthcare associated infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,"Medical Research Agency, Poland",collaborator,2025.0,Post-WHO GAP,cardiac implantable electronic device infections
NCT07013552,Oritavancin for CIED Infections With MDR Gram-positive Cocci,NOT_YET_RECRUITING,NA,2025-06-30,2026-10-31,100.0,Medical University of Silesia,lead,2025.0,Post-WHO GAP,gram positive bacterial infection
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
